Date,Symbol,Delivery_Pct
2026-07-03,GOLDBND,58.73
2026-07-03,GOLDCASE,61.4
2026-07-03,GOLDETF,80.59
2026-07-03,GOLDIAM,38.56
2026-07-03,GOLDIETF,64.77
2026-07-03,GOODLUCK,45.91
2026-07-03,GOODYEAR,69.11
2026-07-03,GOPAL,34.74
2026-07-03,GOYALALUM,70.61
2026-07-03,GPIL,41.55
2026-07-03,GPPL,66.08
2026-07-03,GPTHEALTH,38.28
2026-07-03,GPTINFRA,62.71
2026-07-03,GRADIENTE,87.15
2026-07-03,GRANDOAK,68.98
2026-07-03,GRANULES,53.58
2026-07-03,GRAPHITE,38.71
2026-07-03,GRASIM,34.41
2026-07-03,GRAUWEIL,51.1
2026-07-03,GRAVISSHO,100.0
2026-07-03,GRAVITA,46.27
2026-07-03,GREAVESCOT,35.7
2026-07-03,GREENLAM,71.7
2026-07-03,GREENPANEL,49.54
2026-07-03,GREENPLY,51.6
2026-07-03,GREENPOWER,60.25
2026-07-03,GRINDWELL,51.22
2026-07-03,GRINFRA,64.88
2026-07-03,GRMOVER,47.99
2026-07-03,GROBTEA,52.85
2026-07-03,GROWW,43.02
2026-07-03,GROWWCAPM,74.5
2026-07-03,GROWWCHEM,80.99
2026-07-03,GROWWDEFNC,56.09
2026-07-03,GROWWEV,65.26
2026-07-03,GROWWGOLD,51.4
2026-07-03,GROWWHOSPI,84.42
2026-07-03,GROWWLIQID,93.13
2026-07-03,GROWWLOVOL,59.33
2026-07-03,GROWWMC150,70.78
2026-07-03,GROWWMETAL,49.87
2026-07-03,GROWWMOM50,68.9
2026-07-03,GROWWN200,90.22
2026-07-03,GROWWNET,74.21
2026-07-03,GROWWNIFTY,71.97
2026-07-03,GROWWNXT50,49.82
2026-07-03,GROWWPOWER,78.9
2026-07-03,GROWWPSE,68.25
2026-07-03,GROWWPSUBK,47.35
2026-07-03,GROWWRAIL,53.7
2026-07-03,GROWWRLTY,61.78
2026-07-03,GROWWSC250,81.85
2026-07-03,GROWWSLVR,59.88
2026-07-03,GRPLTD,69.12
2026-07-03,GRSE,32.98
2026-07-03,GRWRHITECH,46.81
2026-07-03,GSEC10ABSL,100.0
2026-07-03,GSEC10IETF,9.12
2026-07-03,GSEC10YEAR,99.51
2026-07-03,GSEC5IETF,50.99
2026-07-03,GSFC,45.42
2026-07-03,GSLSU,35.84
2026-07-03,GSPCROP,26.99
2026-07-03,GTL,61.55
2026-07-03,GTLINFRA,37.09
2026-07-03,GTPL,60.86
2026-07-03,GUFICBIO,38.66
2026-07-03,GUJALKALI,28.29
2026-07-03,GUJAPOLLO,72.18
2026-07-03,GUJRAFFIA,98.59
2026-07-03,GUJTHEM,46.04
2026-07-03,GULFOILLUB,53.32
2026-07-03,GULPOLY,49.58
2026-07-03,GVPIL,50.94
2026-07-03,GVPTECH,80.64
2026-07-03,GVT&D,47.1
2026-07-03,HAL,41.79
2026-07-03,HALDER,17.5
2026-07-03,HALEOSLABS,67.04
2026-07-03,HAPPSTMNDS,42.32
2026-07-03,HAPPYFORGE,50.94
2026-07-03,HARDWYN,38.97
2026-07-03,HARIOMPIPE,37.91
2026-07-03,HARRMALAYA,67.43
2026-07-03,HARSHA,69.4
2026-07-03,HATHWAY,52.24
2026-07-03,HATSUN,62.13
2026-07-03,HAVELLS,56.46
2026-07-03,HAVISHA,88.31
2026-07-03,HAWKINCOOK,62.19
2026-07-03,HBESD,61.96
2026-07-03,HBLENGINE,48.23
2026-07-03,HCC,42.23
2026-07-03,HCG,60.14
2026-07-03,HCL-INSYS,71.3
2026-07-03,HCLTECH,32.25
2026-07-03,HDBFS,73.53
2026-07-03,HDFCAMC,54.24
2026-07-03,HDFCBANK,70.79
2026-07-03,HDFCBSE500,80.36
2026-07-03,HDFCGOLD,57.16
2026-07-03,HDFCGROWTH,57.83
2026-07-03,HDFCLIFE,63.39
2026-07-03,HDFCLIQUID,91.11
2026-07-03,HDFCLOWVOL,78.45
2026-07-03,HDFCMID150,38.16
2026-07-03,HDFCMOMENT,75.46
2026-07-03,HDFCNEXT50,78.29
2026-07-03,HDFCNIF100,46.24
2026-07-03,HDFCNIFBAN,83.76
2026-07-03,HDFCNIFIT,73.44
2026-07-03,HDFCNIFTY,78.03
2026-07-03,HDFCPSUBK,69.28
2026-07-03,HDFCPVTBAN,82.38
2026-07-03,HDFCQUAL,52.42
2026-07-03,HDFCSENSEX,83.57
2026-07-03,HDFCSILVER,47.39
2026-07-03,HDFCSML250,69.22
2026-07-03,HDFCVALUE,63.34
2026-07-03,HEADSUP,89.5
2026-07-03,HEALTHADD,70.9
2026-07-03,HEALTHAXIS,89.93
2026-07-03,HEALTHCARE,66.69
2026-07-03,HEALTHIETF,65.1
2026-07-03,HEALTHX,69.02
2026-07-03,HEALTHY,69.21
2026-07-03,HECPROJECT,68.25
2026-07-03,HEG,44.82
2026-07-03,HEIDELBERG,52.93
2026-07-03,HEMIPROP,33.78
2026-07-03,HERANBA,44.45
2026-07-03,HERITGFOOD,46.97
2026-07-03,HEROMOTOCO,47.74
2026-07-03,HESTERBIO,40.62
2026-07-03,HEXAGON,28.09
2026-07-03,HEXATRADEX,95.04
2026-07-03,HEXT,64.77
2026-07-03,HFCL,47.92
2026-07-03,HGINFRA,41.01
2026-07-03,HGM,70.12
2026-07-03,HGS,55.26
2026-07-03,HIKAL,51.17
2026-07-03,HIMATSEIDE,51.89
2026-07-03,HINDALCO,32.27
2026-07-03,HINDCOMPOS,53.07
2026-07-03,HINDCOPPER,28.43
2026-07-03,HINDOILEXP,38.17
2026-07-03,HINDPETRO,53.52
2026-07-03,HINDUNILVR,59.11
2026-07-03,HINDWAREAP,48.36
2026-07-03,HINDZINC,29.68
2026-07-03,HIRECT,36.36
2026-07-03,HISARMETAL,85.78
2026-07-03,HITECH,30.79
2026-07-03,HLEGLAS,45.42
2026-07-03,HLVLTD,65.52
2026-07-03,HMAAGRO,61.96
2026-07-03,HMVL,63.83
2026-07-03,HNDFDS,62.03
2026-07-03,HNGSNGBEES,54.72
2026-07-03,HOMEFIRST,68.63
2026-07-03,HONASA,47.12
2026-07-03,HONAUT,55.92
2026-07-03,HONDAPOWER,40.36
2026-07-03,HPAL,72.12
2026-07-03,HPIL,85.35
2026-07-03,HPL,59.68
2026-07-03,HSBCGOLD,37.76
2026-07-03,HSCL,31.19
2026-07-03,HTMEDIA,64.46
2026-07-03,HUBTOWN,62.3
2026-07-03,HUDCO,40.58
2026-07-03,HUHTAMAKI,62.59
2026-07-03,HYUNDAI,44.64
2026-07-03,ICDSLTD,85.67
2026-07-03,ICEMAKE,44.36
2026-07-03,ICICIAMC,70.08
2026-07-03,ICICIB22,73.11
2026-07-03,ICICIBANK,74.92
2026-07-03,ICICIGI,64.44
2026-07-03,ICICIPRULI,79.59
2026-07-03,ICIL,36.23
2026-07-03,ICRA,63.95
2026-07-03,IDBI,29.4
2026-07-03,IDEA,28.19
2026-07-03,IDFCFIRSTB,35.84
2026-07-03,IDFNIFTYET,18.85
2026-07-03,IEX,44.05
2026-07-03,IFBIND,50.07
2026-07-03,IFCI,25.6
2026-07-03,IFGLEXPOR,12.38
2026-07-03,IGARASHI,59.36
2026-07-03,IGCL,55.71
2026-07-03,IGIL,61.39
2026-07-03,IGL,54.91
2026-07-03,IGPL,65.74
2026-07-03,IIFL,44.03
2026-07-03,IIFLCAPS,71.79
2026-07-03,IITL,11.09
2026-07-03,IKIO,4.82
2026-07-03,IKS,49.54
2026-07-03,IMAGICAA,56.11
2026-07-03,IMFA,42.51
2026-07-03,IMPAL,67.86
2026-07-03,INA,57.99
2026-07-03,INCREDIBLE,67.34
2026-07-03,INDBANK,74.59
2026-07-03,INDGN,66.87
2026-07-03,INDHOTEL,64.51
2026-07-03,INDIACEM,40.01
2026-07-03,INDIAGLYCO,44.61
2026-07-03,INDIAMART,65.7
2026-07-03,INDIANB,59.77
2026-07-03,INDIANCARD,37.37
2026-07-03,INDIANHUME,21.66
2026-07-03,INDIASHLTR,55.19
2026-07-03,INDIGO,52.95
2026-07-03,INDIGOPNTS,45.69
2026-07-03,INDIQUBE,51.12
2026-07-03,INDNIPPON,50.96
2026-07-03,INDOBORAX,49.16
2026-07-03,INDOCO,47.07
2026-07-03,INDOFARM,7.23
2026-07-03,INDORAMA,22.83
2026-07-03,INDOSTAR,66.01
2026-07-03,INDOTHAI,27.5
2026-07-03,INDOUS,72.04
2026-07-03,INDPRUD,73.81
2026-07-03,INDRAMEDCO,64.09
2026-07-03,INDSWFTLAB,39.08
2026-07-03,INDTERRAIN,80.19
2026-07-03,INDUSINDBK,40.12
2026-07-03,INDUSTOWER,65.63
2026-07-03,INFOBEAN,21.11
2026-07-03,INFOMEDIA,92.3
2026-07-03,INFRA,82.93
2026-07-03,INFRABEES,45.81
2026-07-03,INFRAIETF,60.56
2026-07-03,INFY,48.74
2026-07-03,INGERRAND,50.0
2026-07-03,INNOVACAP,49.78
2026-07-03,INNOVANA,54.27
2026-07-03,INNOVISION,29.14
2026-07-03,INOXGREEN,48.95
2026-07-03,INOXINDIA,37.02
2026-07-03,INOXWIND,37.93
2026-07-03,INSECTICID,43.9
2026-07-03,INTELLECT,31.83
2026-07-03,INTENTECH,61.17
2026-07-03,INTERARCH,53.82
2026-07-03,INTERNET,55.75
2026-07-03,INTLCONV,65.4
2026-07-03,INVENTURE,53.08
2026-07-03,INVPRECQ,63.15
2026-07-03,IOB,51.07
2026-07-03,IOC,53.26
2026-07-03,IOLCP,35.8
2026-07-03,IONEXCHANG,36.17
2026-07-03,IPCALAB,50.04
2026-07-03,IPL,39.03
2026-07-03,IRB,42.31
2026-07-03,IRCON,36.87
2026-07-03,IRCTC,52.56
2026-07-03,IREDA,34.27
2026-07-03,IRFC,51.39
2026-07-03,IRIS,59.63
2026-07-03,IRISDOREME,41.86
2026-07-03,IRMENERGY,26.0
2026-07-03,ISFT,75.34
2026-07-03,ISGEC,50.58
2026-07-03,ISHANCH,80.49
2026-07-03,IT,51.95
2026-07-03,ITADD,52.5
2026-07-03,ITAXIS,52.12
2026-07-03,ITBEES,50.17
2026-07-03,ITBETA,73.64
2026-07-03,ITC,56.53
2026-07-03,ITCHOTELS,51.72
2026-07-03,ITDC,49.63
2026-07-03,ITETF,61.86
2026-07-03,ITI,38.88
2026-07-03,ITIETF,62.35
2026-07-03,IVALUE,58.15
2026-07-03,IVC,72.04
2026-07-03,IVP,74.63
2026-07-03,IVZINGOLD,74.67
2026-07-03,IVZINNIFTY,71.91
2026-07-03,IWP,73.8
2026-07-03,IXIGO,51.53
2026-07-03,IZMO,63.24
2026-07-03,J&KBANK,55.88
2026-07-03,JAGRAN,71.93
2026-07-03,JAGSNPHARM,20.15
2026-07-03,JAICORPLTD,45.33
2026-07-03,JAINREC,34.65
2026-07-03,JAIPURKURT,97.61
2026-07-03,JAMNAAUTO,43.06
2026-07-03,JARO,51.2
2026-07-03,JASH,46.77
2026-07-03,JAYAGROGN,55.73
2026-07-03,JAYBARMARU,31.45
2026-07-03,JAYKAY,42.43
2026-07-03,JAYNECOIND,48.57
2026-07-03,JAYSREETEA,59.91
2026-07-03,JBCHEPHARM,51.66
2026-07-03,JBMA,26.5
2026-07-03,JETFREIGHT,56.54
2026-07-03,JGCHEM,56.61
2026-07-03,JHS,79.53
2026-07-03,JINDALPHOT,43.1
2026-07-03,JINDALPOLY,47.08
2026-07-03,JINDALSAW,48.68
2026-07-03,JINDALSTEL,25.14
2026-07-03,JINDRILL,42.39
2026-07-03,JINDWORLD,40.89
2026-07-03,JIOFIN,49.57
2026-07-03,JISLDVREQS,79.76
2026-07-03,JISLJALEQS,53.83
2026-07-03,JITFINFRA,63.58
2026-07-03,JKCEMENT,41.91
2026-07-03,JKIL,66.67
2026-07-03,JKLAKSHMI,45.38
2026-07-03,JKPAPER,52.69
2026-07-03,JKTYRE,45.39
2026-07-03,JLHL,48.56
2026-07-03,JMA,47.05
2026-07-03,JMFINANCIL,43.56
2026-07-03,JNKINDIA,36.05
2026-07-03,JPOLYINVST,49.7
2026-07-03,JPPOWER,40.0
2026-07-03,JSFB,57.43
2026-07-03,JSL,43.5
2026-07-03,JSLL,35.81
2026-07-03,JSWCEMENT,54.34
2026-07-03,JSWDULUX,54.5
2026-07-03,JSWENERGY,57.98
2026-07-03,JSWHL,61.9
2026-07-03,JSWINFRA,62.37
2026-07-03,JSWSTEEL,47.29
2026-07-03,JTEKTINDIA,38.39
2026-07-03,JTLIND,37.37
2026-07-03,JUBLCPL,58.89
2026-07-03,JUBLFOOD,47.55
2026-07-03,JUBLINGREA,55.98
2026-07-03,JUBLPHARMA,61.59
2026-07-03,JUNIORBEES,75.78
2026-07-03,JUNIPER,69.42
2026-07-03,JUSTDIAL,51.15
2026-07-03,JWL,53.08
2026-07-03,JYOTHYLAB,55.79
2026-07-03,JYOTICNC,40.99
2026-07-03,JYOTISTRUC,50.37
2026-07-03,KABRAEXTRU,57.5
2026-07-03,KAJARIACER,60.12
2026-07-03,KALAMANDIR,56.33
2026-07-03,KALPATARU,58.62
2026-07-03,KALYANIFRG,67.22
2026-07-03,KALYANKJIL,35.94
2026-07-03,KAMAHOLD,69.01
2026-07-03,KAMATHOTEL,46.67
2026-07-03,KAMOPAINTS,77.7
2026-07-03,KANANIIND,68.8
2026-07-03,KANPRPLA,83.48
2026-07-03,KANSAINER,41.3
2026-07-03,KAPSTON,69.41
2026-07-03,KARMAENG,70.21
2026-07-03,KARURVYSYA,61.41
2026-07-03,KAUSHALYA,65.32
2026-07-03,KAVDEFENCE,63.42
2026-07-03,KAYA,84.8
2026-07-03,KAYNES,30.9
2026-07-03,KCP,46.09
2026-07-03,KCPSUGIND,68.36
2026-07-03,KDDL,36.72
2026-07-03,KEC,52.81
2026-07-03,KEEPLEARN,89.68
2026-07-03,KEI,42.63
2026-07-03,KELLTONTEC,57.42
2026-07-03,KENNAMET,56.0
2026-07-03,KERNEX,41.52
2026-07-03,KEYFINSERV,79.46
2026-07-03,KFINTECH,35.41
2026-07-03,KHANDSE,87.62
2026-07-03,KICL,58.9
2026-07-03,KIMS,63.34
2026-07-03,KINGFA,66.71
2026-07-03,KIOCL,34.37
2026-07-03,KIRANVYPAR,78.6
2026-07-03,KIRIINDUS,46.15
2026-07-03,KIRLFER,57.82
2026-07-03,KIRLOSBROS,37.94
2026-07-03,KIRLOSENG,43.31
2026-07-03,KIRLOSIND,42.05
2026-07-03,KIRLPNU,36.77
2026-07-03,KISSHT,26.29
2026-07-03,KITEX,46.79
2026-07-03,KKCL,74.76
2026-07-03,KLBRENG-B,57.52
2026-07-03,KMEW,29.65
2026-07-03,KMSUGAR,78.03
2026-07-03,KNAGRI,85.04
2026-07-03,KNRCON,57.6
2026-07-03,KOHINOOR,28.74
2026-07-03,KOKUYOCMLN,73.08
2026-07-03,KOLTEPATIL,45.07
2026-07-03,KOTAKBANK,68.31
2026-07-03,KOTARISUG,91.26
2026-07-03,KOTHARIPET,16.92
2026-07-03,KOTHARIPRO,45.19
2026-07-03,KOTIC,60.35
2026-07-03,KOVAI,72.84
2026-07-03,KPEL,50.25
2026-07-03,KPIGREEN,52.48
2026-07-03,KPIL,53.28
2026-07-03,KPITTECH,27.55
2026-07-03,KPL,45.36
2026-07-03,KPRMILL,36.3
2026-07-03,KRBL,44.56
2026-07-03,KREBSBIO,77.25
2026-07-03,KRISHANA,51.48
2026-07-03,KRISHIVAL,96.47
2026-07-03,KRISHNADEF,45.57
2026-07-03,KRITIKA,57.08
2026-07-03,KRONOX,49.81
2026-07-03,KROSS,41.42
2026-07-03,KRSNAA,60.25
2026-07-03,KRYSTAL,63.58
2026-07-03,KSB,54.13
2026-07-03,KSCL,42.19
2026-07-03,KSHINTL,29.96
2026-07-03,KSL,51.6
2026-07-03,KSOLVES,52.24
2026-07-03,KSR,72.31
2026-07-03,KTKBANK,49.76
2026-07-03,KUANTUM,59.87
2026-07-03,KWIL,41.25
2026-07-03,LAGNAM,92.9
2026-07-03,LAHOTIOV,81.38
2026-07-03,LAL,71.31
2026-07-03,LALPATHLAB,76.35
2026-07-03,LAMBODHARA,49.03
2026-07-03,LANCORHOL,76.23
2026-07-03,LANDMARK,55.7
2026-07-03,LANDSMILL,76.75
2026-07-03,LAOPALA,61.41
2026-07-03,LASA,54.87
2026-07-03,LATENTVIEW,36.35
2026-07-03,LAURUSLABS,63.47
2026-07-03,LAXMICOT,62.82
2026-07-03,LAXMIDENTL,37.05
2026-07-03,LCCINFOTEC,88.59
2026-07-03,LEMERITE,57.25
2026-07-03,LEMONTREE,58.43
2026-07-03,LENSKART,56.16
2026-07-03,LEXUS,80.98
2026-07-03,LFIC,79.64
2026-07-03,LGBBROSLTD,46.19
2026-07-03,LGEINDIA,62.74
2026-07-03,LGHL,32.92
2026-07-03,LIBAS,81.86
2026-07-03,LIBERTSHOE,72.02
2026-07-03,LICHSGFIN,40.72
2026-07-03,LICI,42.68
2026-07-03,LICMFGOLD,84.19
2026-07-03,LICNETFGSC,97.24
2026-07-03,LICNETFN50,99.78
2026-07-03,LICNETFSEN,59.38
2026-07-03,LICNFNHGP,50.82
2026-07-03,LICNMID100,98.73
2026-07-03,LINC,62.75
2026-07-03,LINCOLN,61.22
2026-07-03,LINDEINDIA,43.01
2026-07-03,LIQGRWBEES,58.59
2026-07-03,LIQUID,95.11
2026-07-03,LIQUID1,79.09
2026-07-03,LIQUIDADD,70.92
2026-07-03,LIQUIDBEES,94.87
2026-07-03,LIQUIDBETF,88.83
2026-07-03,LIQUIDCASE,88.68
2026-07-03,LIQUIDETF,83.61
2026-07-03,LIQUIDIETF,79.99
2026-07-03,LIQUIDPLUS,95.2
2026-07-03,LIQUIDSBI,97.31
2026-07-03,LIQUIDSHRI,87.52
2026-07-03,LLOYDSENGG,36.22
2026-07-03,LLOYDSENT,46.51
2026-07-03,LLOYDSME,55.25
2026-07-03,LMW,56.96
2026-07-03,LODHA,51.21
2026-07-03,LORDSCHLO,57.23
2026-07-03,LOTUSDEV,44.69
2026-07-03,LOTUSEYE,46.99
2026-07-03,LOVABLE,43.42
2026-07-03,LOWVOL,41.76
2026-07-03,LOWVOL1,96.09
2026-07-03,LOWVOLIETF,95.26
2026-07-03,LPDC,82.44
2026-07-03,LT,59.26
2026-07-03,LTF,39.56
2026-07-03,LTFOODS,44.85
2026-07-03,LTGILTBEES,75.77
2026-07-03,LTGILTCASE,98.8
2026-07-03,LTM,39.58
2026-07-03,LTTS,46.11
2026-07-03,LUMAXIND,44.15
2026-07-03,LUMAXTECH,51.39
2026-07-03,LUPIN,50.93
2026-07-03,LUXIND,29.12
2026-07-03,LXCHEM,40.79
2026-07-03,LYPSAGEMS,87.86
2026-07-03,M&M,57.5
2026-07-03,M&MFIN,55.36
2026-07-03,MAANALU,66.5
2026-07-03,MACPOWER,45.63
2026-07-03,MADHAV,54.39
2026-07-03,MADHAVIPL,80.55
2026-07-03,MADRASFERT,54.44
2026-07-03,MAFANG,100.0
2026-07-03,MAFATIND,61.77
2026-07-03,MAGADSUGAR,52.65
2026-07-03,MAGNUM,63.37
2026-07-03,MAHABANK,46.85
2026-07-03,MAHAPEXLTD,60.34
2026-07-03,MAHASTEEL,74.22
2026-07-03,MAHEPC,54.99
2026-07-03,MAHKTECH,100.0
2026-07-03,MAHLIFE,44.0
2026-07-03,MAHLOG,22.17
2026-07-03,MAHSCOOTER,39.19
2026-07-03,MAHSEAMLES,46.59
2026-07-03,MAITHANALL,54.17
2026-07-03,MAJESAUT,94.11
2026-07-03,MAKEINDIA,77.72
2026-07-03,MALLCOM,66.71
2026-07-03,MALUPAPER,58.65
2026-07-03,MAMATA,48.02
2026-07-03,MANAKALUCO,53.18
2026-07-03,MANAKCOAT,43.96
2026-07-03,MANAKSIA,86.8
2026-07-03,MANALIPETC,52.35
2026-07-03,MANAPPURAM,31.71
2026-07-03,MANBA,35.44
2026-07-03,MANCREDIT,10.95
2026-07-03,MANGALAM,41.47
2026-07-03,MANGLMCEM,67.77
2026-07-03,MANINDS,51.09
2026-07-03,MANINFRA,22.93
2026-07-03,MANKIND,45.39
2026-07-03,MANOMAY,78.88
2026-07-03,MANORAMA,57.52
2026-07-03,MANUFGBEES,94.81
2026-07-03,MANYAVAR,58.95
2026-07-03,MAPMYINDIA,30.58
2026-07-03,MARATHON,52.71
2026-07-03,MARICO,30.88
2026-07-03,MARINE,46.15
2026-07-03,MARKOLINES,26.87
2026-07-03,MARKSANS,43.74
2026-07-03,MARSONS,39.33
2026-07-03,MARUTI,50.04
2026-07-03,MASFIN,65.58
2026-07-03,MASPTOP50,100.0
2026-07-03,MASTEK,42.8
2026-07-03,MASTERTR,33.43
2026-07-03,MATRIMONY,54.4
2026-07-03,MAXESTATES,17.63
2026-07-03,MAXHEALTH,44.76
2026-07-03,MAXIND,53.98
2026-07-03,MAYURUNIQ,46.89
2026-07-03,MAZDA,64.76
2026-07-03,MAZDOCK,35.31
2026-07-03,MBAPL,49.56
2026-07-03,MBEL,54.72
2026-07-03,MCCHRLS-B,100.0
2026-07-03,MCL,69.4
2026-07-03,MCLOUD,17.15
2026-07-03,MCX,49.48
2026-07-03,MEDANTA,57.71
2026-07-03,MEDIASSIST,83.46
2026-07-03,MEDICAMEQ,59.3
2026-07-03,MEDICO,54.15
2026-07-03,MEDPLUS,53.69
2026-07-03,MEESHO,38.31
2026-07-03,MEGASTAR,41.57
2026-07-03,MENNPIS,50.27
2026-07-03,MERCANTILE,88.71
2026-07-03,METAL,51.88
2026-07-03,METALIETF,55.6
2026-07-03,METROBRAND,51.54
2026-07-03,METROGLOBL,97.44
2026-07-03,METROPOLIS,61.33
2026-07-03,MFML,73.53
2026-07-03,MFSL,54.91
2026-07-03,MGL,54.23
2026-07-03,MHLXMIRU,51.64
2026-07-03,MHRIL,48.03
2026-07-03,MID150,95.4
2026-07-03,MID150BEES,77.85
2026-07-03,MID150CASE,68.04
2026-07-03,MIDCAP,70.31
2026-07-03,MIDCAPADD,84.41
2026-07-03,MIDCAPBETA,76.67
2026-07-03,MIDCAPETF,59.31
2026-07-03,MIDCAPIETF,79.09
2026-07-03,MIDHANI,40.4
2026-07-03,MIDQ50ADD,75.56
2026-07-03,MIDSELIETF,78.66
2026-07-03,MIDSMALL,87.59
2026-07-03,MIDWESTLTD,44.43
2026-07-03,MINDACORP,46.23
2026-07-03,MINDTECK,43.85
2026-07-03,MIRZAINT,68.69
2026-07-03,MITTAL,77.97
2026-07-03,MKPL,72.87
2026-07-03,MMFL,43.74
2026-07-03,MMP,58.79
2026-07-03,MMTC,38.25
2026-07-03,MNC,68.98
2026-07-03,MOALPHA50,80.11
2026-07-03,MOBANK10,66.18
2026-07-03,MOBIKWIK,39.05
2026-07-03,MOCAPITAL,52.92
2026-07-03,MODEFENCE,51.61
2026-07-03,MODIRUBBER,59.71
2026-07-03,MODIS,98.38
2026-07-03,MODTHREAD,93.52
2026-07-03,MOENERGY,66.57
2026-07-03,MOGOLD,81.7
2026-07-03,MOGSEC,82.18
2026-07-03,MOHEALTH,73.26
2026-07-03,MOHITIND,70.7
2026-07-03,MOIL,39.71
2026-07-03,MOINFRA,81.66
2026-07-03,MOIPO,96.61
2026-07-03,MOKSH,76.07
2026-07-03,MOL,57.7
2026-07-03,MOLDTECH,52.54
2026-07-03,MOLDTKPAC,50.94
2026-07-03,MOLOWVOL,93.03
2026-07-03,MOM100,57.84
2026-07-03,MOM30IETF,69.83
2026-07-03,MOM50,67.16
2026-07-03,MOMENTUM,73.05
2026-07-03,MOMENTUM30,98.98
2026-07-03,MOMENTUM50,73.09
2026-07-03,MOMGF,71.56
2026-07-03,MOMIDMTM,77.64
2026-07-03,MOMNC,79.93
2026-07-03,MOMOMENTUM,88.72
2026-07-03,MON100,99.79
2026-07-03,MON50EQUAL,82.93
2026-07-03,MONARCH,62.39
2026-07-03,MONEXT50,100.0
2026-07-03,MONEYBOXX,61.01
2026-07-03,MONIFTY100,62.51
2026-07-03,MONIFTY500,74.18
2026-07-03,MONQ50,81.43
2026-07-03,MONTECARLO,64.64
2026-07-03,MOPSE,99.32
2026-07-03,MOQUALITY,85.71
2026-07-03,MOREALTY,79.87
2026-07-03,MOREPENLAB,32.11
2026-07-03,MOSCHIP,28.39
2026-07-03,MOSERVICE,92.66
2026-07-03,MOSILVER,53.58
2026-07-03,MOSMALL250,41.91
2026-07-03,MOTHERSON,43.32
2026-07-03,MOTILALOFS,33.35
2026-07-03,MOTISONS,29.66
2026-07-03,MOTOUR,92.71
2026-07-03,MOVALUE,67.98
2026-07-03,MPHASIS,40.22
2026-07-03,MPSLTD,52.83
2026-07-03,MRF,34.6
2026-07-03,MRPL,31.54
2026-07-03,MSCI360,99.1
2026-07-03,MSCIADD,92.2
2026-07-03,MSCIINDIA,94.6
2026-07-03,MSPL,63.45
2026-07-03,MSTCLTD,31.18
2026-07-03,MSUMI,49.78
2026-07-03,MTNL,42.06
2026-07-03,MUFIN,45.66
2026-07-03,MUFTI,47.59
2026-07-03,MUKANDLTD,92.04
2026-07-03,MUKKA,80.62
2026-07-03,MULTICAP,80.62
2026-07-03,MUNJALAU,24.73
2026-07-03,MUNJALSHOW,61.25
2026-07-03,MURUDCERA,73.9
2026-07-03,MUTHOOTCAP,62.39
2026-07-03,MUTHOOTFIN,46.09
2026-07-03,MUTHOOTMF,45.31
2026-07-03,MVGJL,56.11
2026-07-03,MWL,66.08
2026-07-03,NACLIND,25.5
2026-07-03,NAGREEKEXP,84.15
2026-07-03,NAHARCAP,74.6
2026-07-03,NAHARINDUS,75.75
2026-07-03,NAHARPOLY,61.21
2026-07-03,NAM-INDIA,45.4
2026-07-03,NARMADA,18.01
2026-07-03,NATCAPSUQ,79.35
2026-07-03,NATCOPHARM,47.89
2026-07-03,NATHBIOGEN,77.11
2026-07-03,NATIONALUM,24.02
2026-07-03,NATIONSTD,46.96
2026-07-03,NAUKRI,51.83
2026-07-03,NAVA,48.21
2026-07-03,NAVINFLUOR,81.57
2026-07-03,NAVKARCORP,53.8
2026-07-03,NAVNETEDUL,65.84
2026-07-03,NAZARA,39.95
2026-07-03,NBCC,36.59
2026-07-03,NBIFIN,62.03
2026-07-03,NCC,45.68
2026-07-03,NCLIND,63.98
2026-07-03,NDGL,92.44
2026-07-03,NDL,59.04
2026-07-03,NDLVENTURE,81.01
2026-07-03,NDRAUTO,34.55
2026-07-03,NDTV,54.71
2026-07-03,NELCAST,40.04
2026-07-03,NELCO,28.59
2026-07-03,NEOGEN,45.42
2026-07-03,NEPHROPLUS,58.31
2026-07-03,NESCO,59.86
2026-07-03,NESTLEIND,48.71
2026-07-03,NETF,73.59
2026-07-03,NETWEB,22.42
2026-07-03,NETWORK18,41.57
2026-07-03,NEULANDLAB,66.47
2026-07-03,NEWGEN,29.15
2026-07-03,NEXT30ADD,95.74
2026-07-03,NEXT50,67.86
2026-07-03,NEXT50ADD,51.96
2026-07-03,NEXT50BETA,61.22
2026-07-03,NEXT50ETF,92.23
2026-07-03,NEXT50IETF,69.24
2026-07-03,NEXTMEDIA,98.18
2026-07-03,NFL,44.02
2026-07-03,NGLFINE,61.89
2026-07-03,NH,46.16
2026-07-03,NHPC,45.15
2026-07-03,NIACL,22.81
2026-07-03,NIBE,35.42
2026-07-03,NIBL,55.54
2026-07-03,NIF100BEES,62.64
2026-07-03,NIF100IETF,86.04
2026-07-03,NIFTY1,64.84
2026-07-03,NIFTY100EW,63.05
2026-07-03,NIFTYADD,54.37
2026-07-03,NIFTYAXIS,88.47
2026-07-03,NIFTYBEES,62.47
2026-07-03,NIFTYBETA,86.06
2026-07-03,NIFTYBETF,80.55
2026-07-03,NIFTYCASE,83.36
2026-07-03,NIFTYETF,37.88
2026-07-03,NIFTYIETF,60.04
2026-07-03,NIFTYQLITY,88.39
